Ticker,Name,Exchange
^NZ50,S&P/NZX 50 INDEX GROSS ( GROSS ,NZE
^NQUSB5500EURT,NQ US Bnchmk Media EUR TR Index,NIM
^CTWWER1Y,UBS Bloomberg CMCI Components W,WCB
^MLEIFCEU,Merrill Lynch Factor Model Inde,SNP
^NQUSB0573JPY,NQ US Bnchmk Oil Eqpt & Svcs JP,NIM
0J2X.DE,INAV ISHARES JPY,GER
^NQUSB3722LMJPYT,NQ US  Durable Hhld Products Lg,NIM
^NQIN3000LMJPY,NASDAQ India Cnsmr Goods Lg Md ,NIM
BMDT.Z,ESTXTMMDA EUR NR,ZRH
^NQBESCGBP,NASDAQ Belgium Small Cap GBP In,NIM
^DWDXCS,Dow Jones Global Developed - Ex,DJI
^NQEMEU0001LMJPY,NASDAQ EM Europe Oil & Gas Lg M,NIM
^NQJP7000LMJPY,NASDAQ Japan Utilities Large Mi,NIM
^NQDM7000LMJPY,NASDAQ Developed Utilities Lg M,NIM
SXB45P.Z,STXBRIC4HECEURP,ZRH
^NQSE3000JPYN,NASDAQ Sweden Cnsmr Goods JPY N,NIM
^NQDMEU0001LMEURT,NASDAQ DM Europe Oil & Gas Lg M,NIM
^NQDMXUSXKRMCJPY,Nasdaq DM Ex US Ex Korea Mid Ca,NIM
^YHOH873,,
^NQHK3000JPYN,NASDAQ Hong Kong Cnsmr Goods JP,NIM
19165478.SG,BNP PARIBAS ALP USD,STU
VU9V.DE,INAV DB X-TR DJSTOX,GER
^NQASPA5300,NASDAQ ASPA Retail Index,NIM
^BCOMSN3,BBG Tin-F3,WCB
V2G5.DE,VSTOXX JULI 05,GER
^XTC,NYSE ARCANO AMERICA TELECOM IND,NYS
^NQSG0001CADT,NASDAQ Singapore Oil & Gas CAD ,NIM
^FNAR,FTSE NAREIT-ALL REI,FGI
WIEXEBS0530.L,FTSE EXB- OIL&GASPR,FSI
ICSBR.NX,CS(IE)MSCIBR.INAV,ENX
^RGHK,Russell Hong Kong,WCB
^NG27.OS,Real estate,OSA
^NQNA8600,NASDAQ N America Real Estate In,NIM
^OMXS60,OMX Stockholm 60 GI,STO
^NQTW0001TWDT,NASDAQ Taiwan Oil & Gas TWD TR ,NIM
^SPXHMXNT,S&P 500 MXN Hdg (TR),SNP
^SX0530GI,SX0530GI/OMXS INDEX,STO
^NQSXYN,SmartX NASDAQ Quality Dividend ,NIM
^SP600-20201060,S&P 600 - Office Services & Sup,SNP
^NQIT4000JPY,NASDAQ Italy Health Care JPY In,NIM
^NQUSM0570AUDT,"NQ US Md Cap Oil Eqpt, Svcs & D",NIM
^SP600-2010,S&P 600 Capital Goods (Industry,SNP
EGXU.FGI,FTSE EP NAR EX US,FGI
^S900PR,Syntax U.S. Core Index,NYS
^DWBE,Dow Jones Belgium Total Stock M,DJI
^SGMDZAMU,Societe General ZAMU US Index N,SNP
31551932.SG,JPMERPEULOWVLOOEUR,STU
^NQUSL9000JPYN,NQ US Lg Cap Tech JPY NTR Index,NIM
IGLDM.NX,LYXOR GLDM,ENX
^NQGB0001N,NASDAQ UK Oil & Gas NTR Index,NIM
^NQEMEA8600AUDT,NASDAQ EMEA Real Estate AUD TR ,NIM
^SX1770PI,SX1770PI/OMXS INDEX,STO
^NQIN0001N,NASDAQ India Oil & Gas NTR Inde,NIM
^NQUSS5300EUR,NQ US Sm Cap Retail EUR Index,NIM
^NQUSB2730LMEURN,NQ US  Elec & Elctrcl Eqpt Lg M,NIM
^JKAGRI,Agriculture Index,JKT
^NQDM1000LMT,NASDAQ Developed Basic Matls Lg,NIM
^RGUJLTRUSD,Russell Global ex-US ex-Japan L,WCB
^NQAU2000GBPT,NASDAQ Australia Inds GBP TR In,NIM
^SPGSBFP,S&P GSCI Biofuel Index Excess R,SNP
23529591.SG,SOLACTIVE R&DIN EUR,STU
24380824.SG,SG GL QUAL INC GBP,STU
18503353.SG,VONT.CO.-STR.IN USD,STU
^NQUSB5757EURN,NQ US Bnchmk Restaurants & Bars,NIM
^DBLCIX,DBIQ OPTIMUM YIELD DIVRCOMM IND,NYS
^SPXLBHET,S&P 500 Low Volatility Target B,SNP
OAX2030GI.OL,OSLO/OAX2030 GI,OSL
VXI5.DE,VDAX SEPT 2015,GER
^NQGIHEIGBP,Nasdaq Global High Equity Incom,NIM
^NQCH4000LM,NASDAQ Switzerland Health Care ,NIM
^NQCH9000CHF,NASDAQ Switzerland Tech CHF Ind,NIM
^CTQSPI,UBS Bloomberg CMCI Components U,WCB
4N6I.DE,DAXSUB ALL MOVI K,GER
^NQTH0001JPYT,NASDAQ Thailand Oil & Gas JPY T,NIM
BEBMP.NX,BEL BASIC MATER,ENX
SD15DY.SW,SBI D AAA-AA 1-15 Y,EBS
DL3R.DE,SHORTDAX X4 EUR,GER
^VXB,JUMBO CBOE VOLATILITY INDEX,WCB
32055039.SG,KENSHO 3D PR USD,STU
^DJBARLCT,Dow Jones Brookfield Airports I,DJI
^NQSG,NASDAQ Singapore Index,NIM
^HSGMNLTR,HS Market Neutral Long Sub Inde,NYS
^NQCALCGBPT,NASDAQ Canada Large Cap GBP TR ,NIM
^GREENIT,NASDAQ OMX Green IT,NIM
Q6V.Z,ESTXTMLFI EUR NR,ZRH
^BCOMKWT,BBG KansasWhtTR,WCB
^NQEMEA0001T,NASDAQ EMEA Oil & Gas TR Index,NIM
S24C50GA.Z,STXCA240CADCSSVCGR,ZRH
^SPSUHCN,S&P Select Sector Capped 20% He,SNP
^YHOH739,,
^NQUSM3728AUDN,NQ US Md Cap Hme Constr AUD NTR,NIM
RNAA.L,FTSE EP/NA AS JAPTR,FSI
^VLCEP,Value Line Conservative Equity ,NYS
OBXP.OL,OSLO OBX PRICE INDX,OSL
^DJBWRLCT,Dow Jones Brookfield Water Infr,DJI
^NQKR0001LMGBP,NASDAQ Korea Oil & Gas Large Mi,NIM
^NQHKEURN,NASDAQ Hong Kong EUR NTR Index,NIM
^CTCTTR1Y,UBS Bloomberg CMCI Components C,WCB
WIUSA2750.L,FTSE USA - ENG MACH,FSI
^DWMIT,Dow Jones U.S. Micro-Cap Total ,DJI
WIXEBS5330.FGI,FTSE XEB - FOODDRUG,FGI
WIEURS2000.FGI,FTSE EU - INDUSTR,FGI
^MSCHUSDP,Morningstar Switzerland Index P,SNP
^NQUSB4577LMAUDT,NQ US  Pharma Large Mid Cap AUD,NIM
^NQDMXGBLMT,NASDAQ DM Ex UK Large Mid Cap T,NIM
^NQCN0001LMAUDN,NASDAQ China Oil & Gas Large Mi,NIM
WIEXUKS9530.FGI,FTSE EXK-SOFTWARE,FGI
WIZAF9000.FGI,FTSE ZAF-INFORMATIO,FGI
INETI.NX,EASYETF DJIM INAV,ENX
^NQEMEA3500AUDT,NASDAQ EMEA Food & Beverage AUD,NIM
SDR15Y.SW,SBI D AAA-BBB 15+ Y,EBS
^NQPLMCAUDN,NASDAQ Poland Mid Cap AUD NTR I,NIM
^RUFHKNEU,Russell Fundamental Hong Kong N,WCB
^NQEM1300LM,NASDAQ Emerging Chemicals Large,NIM
WIPOL0530.L,FTSE POLAND,FSI
^NQUSCHKT,NASDAQ Chaikin Power US Small C,NIM
^YHOH763,,
^JAE,NYSE ARCA MINI OIL INDEX,NYS
^NQUSS0530CADT,NQ US Sm Cap Oil & Gas Producer,NIM
FSTAS8600.SI,FTSE ST Real Estate Index,SES
^WTGXM,WisdomTree Global ex-Mexico Equ,SNP
KLXP.Z,STXNDLG EUR P,ZRH
23228307.DE,VDAX DEZEMBER 2015,GER
^RCNGSUSD,Russell Greater China SC,WCB
^NQUSL2795N,NQ US Lg Cap Financial Admin NT,NIM
^NQUSB2720N,NQ US Bnchmk General Inds NTR I,NIM
^NQKRLCEUR,NASDAQ Korea Large Cap EUR Inde,NIM
^QAGR,NASDAQ OMX Global Agriculture,NIM
^VXDN-IV,AccuShares Spot CBOE VIX Fund D,SNP
^NQUSB4573LMEURT,NQ US  Biotech Large Mid Cap EU,NIM
SGO5L.PA,SGO5L INDEX,PAR
^NQEMASIA3700GBP,NASDAQ EM Asia Psnl & Hhld Good,NIM
^RUDXULF,Russell Developed ex-US Large C,WCB
^NQUSL5751CADN,NQ US Lg Cap Airlines CAD NTR I,NIM
^NQUSB9000CADN,NQ US Bnchmk Tech CAD NTR Index,NIM
^NQHK5000LMGBP,NASDAQ Hong Kong Cnsmr Svcs Lg ,NIM
^NQDMMEASCAUDT,NASDAQ DM MEA Small Cap AUD TR ,NIM
T4577P.Z,STXETMPHA EUR P,ZRH
^NQEGMCT,NASDAQ Egypt Mid Cap TR Index,NIM
^NQUSB4530LM,NQ US  Health Care Eqpt & Svcs ,NIM
^NQKR3000KRW,NASDAQ Korea Cnsmr Goods KRW In,NIM
7DTU.DE,INAV CS FTSE100GBP,GER
^RT2PVALP,Russell Top 200 Pure Value,WCB
^DEFIUKBP,Defined United Kingdom Index GB,SNP
^NQUSL8000EURT,NQ US Lg Cap Financials EUR TR ,NIM
4N65.DE,DAXSUB ALL HHAP K,GER
XEVV.DE,INAV DBXT MSCBR USD,GER
^E3DOW,Dow Jones Europe - Nordic Index,DJI
000905.SS,CSI 500 Index,SHH
WIEXEBS1730.L,FTSE EXB-FOR&PAPER,FSI
^TV.NS,Volume in 000's,NSI
^NQKRLMGBPN,NASDAQ Korea Large Mid Cap GBP ,NIM
S71FBP.SW,SBI CORP FIN BKP,EBS
VU9X.DE,INAV DB X-TR MSCI J,GER
WIPTL6000.L,FTSE PTL-NONCYCLICA,FSI
VVXA5.DE,,
WICHE0570.FGI,FTSE SWI -OIL EQ&SV,FGI
^DRDIV30,Transparent Value Dividend 30 I,SNP
^NQUSB5757T,NQ US Bnchmk Restaurants & Bars,NIM
31551906.SG,JPMERPPRTOBOOKEURSH,STU
^NQUSB8676AUD,NQ US Bnchmk Mortgage REITs AUD,NIM
^NQEMMCT,NASDAQ Emerging Mid Cap TR Inde,NIM
WIXUKS5750.L,FTSE XUK-TRAVEL&LEI,FSI
^NQHK2000LMJPYN,NASDAQ Hong Kong Inds Large Mid,NIM
^NQUSB3570LMGBPN,NQ US  Food Producers Large Mid,NIM
^CTQWTR3M,UBS Bloomberg CMCI Components S,WCB
SBR3P.SW,SBI A P,EBS
XEGN.DE,DAX+ MAXSR FR EUR K,GER
WIXUKS1730.L,FTSE XUK-FOR&PAPER,FSI
^NQESLCJPYN,NASDAQ Spain Large Cap JPY NTR ,NIM
^NQDMASPAAUDT,NASDAQ DM ASPA AUD TR Index,NIM
^SP500NTR2XL,S&P 5002 x Leverage Daily Index,SNP
AD04.FGI,FTSE DEV EX UK,FGI
^DJTFOBE,Dow Jones Food & Beverage Titan,DJI
^NQDMASIA1000JPY,NASDAQ DM Asia Basic Matls JPY ,NIM
^CTLXTR6M,UBS Bloomberg CMCI Components Z,WCB
^NQUSB7000LMJPYT,NQ US  Utilities Large Mid Cap ,NIM
^NQATLMJPY,NASDAQ Austria Large Mid Cap JP,NIM
SXEPDQ.Z,STXE6O G DVP Q,ZRH
^YHOH861,,
^SEADMTR,Syntax Europe and Asia Develope,NYS
BUTP.Z,STXETMUTI EURP,ZRH
^NQKR5000N,NASDAQ Korea Cnsmr Svcs NTR Ind,NIM
^YHOH848,,
WIEURPS5550.FGI,FTSE EP - MEDIA,FGI
^NQUSS8675,NQ US Sm Cap Specialty REITs In,NIM
^NQGB1700LMCADN,NASDAQ UK Basic Resources Lg Md,NIM
14313738.SG,SOLACTSOCMEI TR USD,STU
WIEBLOCS8000.L,FTSE EB-FINANCIALS,FSI
^R1GLEV125,Russell 1000 Growth 1.25x Daily,WCB
INPFA.PA,P.DYN.GL.DEV.M INAV,PAR
000064.SS,SSE non-Cyclical Industry 100 I,SHH
^NQEMMEA8600LM,NASDAQ EM MEA Real Estate Large,NIM
^YHOH832,,
SXXC.Z,STXE6XER USD P,ZRH
^NQBRIC0001JPYN,NASDAQ BRIC Oil & Gas JPY NTR I,NIM
^NQMYJPY,NASDAQ Malaysia JPY Index,NIM
IEUCO.PA,SPDR EUCO VLI,PAR
ENNAR.L,FTSE NA REITS,FSI
^BCOMCC6T,BBGCocoaSub6MfwdTR,WCB
^NQJP1300LMGBP,NASDAQ Japan Chemicals Large Mi,NIM
AEX7L.NX,AEX X7 LEVERAGE NR,ENX
FTJPEMN.FGI,FTSE EMDIV FCTR NET,FGI
^NQCA6000GBPT,NASDAQ Canada Telecom GBP TR In,NIM
IEXFN.NX,ISHARES EXFN INAV,ENX
3BSJ.DE,X-MDAX IND,GER
WIKOR.FGI,FTSE WORLD KOREA,FGI
^NQGRSCJPYT,NASDAQ Greece Small Cap JPY TR ,NIM
^NQUSL9533GBP,NQ US Lg Cap Comp Svcs GBP Inde,NIM
WIEXEBS8670.L,FTSE EXB - REIT,FSI
WIXEBS7000.L,FTSE XEB-UTILITIES,FSI
^NQUSL8500EURN,NQ US Lg Cap Ins EUR NTR Index,NIM
SXTRUM1L.Z,STXT100% USD P,ZRH
^NQMXMCJPYT,NASDAQ Mexico Mid Cap JPY TR In,NIM
^YHOH774,,
^NQUSS4570CAD,NQ US Sm Cap Pharma & Biotech C,NIM
^DEFILVOI,Defined Large Cap Value Index,SNP
^NQASIA4000CADN,NASDAQ Asia Health Care CAD NTR,NIM
^E1CYC,Dow Jones Europe Consumer Servi,DJI
^NQTW8000TWDT,NASDAQ Taiwan Financials TWD TR,NIM
^NQDMEU6000AUD,NASDAQ DM Europe Telecom AUD In,NIM
^NQUSB3577CADN,NQ US Bnchmk Food Products CAD ,NIM
FWIPU.Z,FIN WO E I NR USD,ZRH
INC3M.NX,CASETF EU.CA.3 INAV,ENX
31560419.SG,BOFAMLALSURMODINVES,STU
000016.SS,SSE 50 Index,SHH
^YHOH871,,
^NQIDCADT,NASDAQ Indonesia CAD TR Index,NIM
^NQDM0001N,NASDAQ Developed Oil & Gas NTR ,NIM
^IQMDEMG,IQ Emerging Markets Mid Cap Ind,SNP
^NQUSM2723N,NQ US Md Cap Containers & Packa,NIM
^NQUSM8671CADT,NQ US Md Cap Ind & Office REITs,NIM
^NQEMEA3500LMEURN,NASDAQ EMEA Food & Beverage Lg ,NIM
^NQEMEA3000EURT,NASDAQ EMEA Cnsmr Goods EUR TR ,NIM
^NQUSB2717GBP,NQ US Bnchmk Defense GBP Index,NIM
^NQUSB5759JPYN,NQ US Bnchmk Travel & Tourism J,NIM
^NQKR9000LMCADN,NASDAQ Korea Tech Large Mid Cap,NIM
XBIGG.Z,STXEXERTMMD EUR NR,ZRH
^RAFILGTR,RAFI Fundamental Large Growth T,SNP
WIEURPS3350.L,FTSE EP-AUTO & PART,FSI
^DWGL,Dow Jones Global Large-Cap Tota,DJI
^NQHK2000HKDN,NASDAQ Hong Kong Inds HKD NTR I,NIM
^RJSGUSD,Russell-IdealRatings Islamic Gl,WCB
21664545.SG,SOLACTIVE BIG D EUR,STU
399384.SZ,CNI 1000 CONSUMER D,SHZ
WIITA8000.L,FTSE ITA-FINANCIALS,FSI
^NQJP7000AUDT,NASDAQ Japan Utilities AUD TR I,NIM
^NQGXNALMT,NASDAQ Global Ex N America Larg,NIM
^NQUSS8670,NQ US Sm Cap Real Estate Inv Tr,NIM
Q35.Z,STXETMGEF EUR NR,ZRH
11820683.DE,XPECT EWCO 50-54F,GER
4N5S.DE,DAXSUB ALL CONS K,GER
KAT50.IS,PARTICIPATION 50,IST
^SPEULVE,S&P Europe 350 Low Volatility I,SNP
^P20GLB,Dow Jones Conservative Portfoli,DJI
WIAUS9530.L,FTSE AUSTRALIA IDX,FSI
^NQKR3000CADT,NASDAQ Korea Cnsmr Goods CAD TR,NIM
V3L4.DE,VSMI DEC 2014,GER
^NQUSL1300CADN,NQ US Lg Cap Chemicals CAD NTR ,NIM
^IQSMKOR,IQ South Korea Small Cap,SNP
^NQUS500LCVN,Nasdaq US 500 Large Cap Value N,NIM
INDX.SA,INDUSTRIAL,SAO
RUCBITRBBB3Y.RS,RUCBITRBBB3Y,RUS
^NQUSS0533GBP,NQ US Sm Cap Explrtn & Prdctn G,NIM
SBOXINSEKCHF.SG,,
IWDMV.PA,OSSIAM WDMV,PAR
^DJUSGU,Dow Jones U.S. Gas Distribution,DJI
^NTGQRENTR,Northern Trust Global Quality R,NYS
^NQUSS8672GBPN,NQ US Sm Cap Retail REITs GBP N,NIM
^DWEMOG,,DJI
^NQEMEU0001GBPT,NASDAQ EM Europe Oil & Gas GBP ,NIM
SEESGDSG.Z,STXG ESG DS30EURGR,ZRH
FRUKLVN.L,FTSE RAFI UK LV NT,FSI
^NQDMASIA5300GBPN,NASDAQ DM Asia Retail GBP NTR I,NIM
^NQBELCCAD,NASDAQ Belgium Large Cap CAD In,NIM
SXW9TEC.Z,STXG18XAPTEC USD P,ZRH
^NQPH8000JPYT,NASDAQ Philippines Financials J,NIM
^NQUSS8300CADN,NQ US Sm Cap Banks CAD NTR Inde,NIM
INERR.NX,EASYETF ERR INAV,ENX
^NQUSB3728LMEUR,NQ US  Hme Constr Large Mid Cap,NIM
^NQUS600MCVT,Nasdaq US 600 Mid Cap Value Tot,NIM
^NQEUXGBLMEUR,NASDAQ Europe Ex UK Large Mid C,NIM
WICAN6000.FGI,FTSE CAN-NONCYCLICA,FGI
^NQDXUSBT,NASDAQ AlphaDEX Total US Market,NIM
WORLDS6530.FGI,FTSE WLD - FIXLINE,FGI
KOSPI200SECTOR-I5,KOSPI-200 IT Indicative Index,KSC
31766448.SG,JPMCBJMLNPBIO US,STU
^SGDOW,Dow Jones Singapore Index,DJI
^XTSCER,UBS Bloomberg CMCI Hedged Silve,WCB
2263368.IR,ISEQ ALL BOND RETUR,ISE
^SPGSIKP,S&P GSCI Nickel Index Excess Re,SNP
^NQAU0001LMCADN,NASDAQ Australia Oil & Gas Lg M,NIM
4N66.DE,DAXSUB ALL INGS K,GER
WITHA7530.FGI,FTSE THAI ELEC,FGI
^AXKO,S&P/ASX 300,ASX
^AYMVW,VANECK AU EQUAL EIN,ASX
^NQBRLCGBPN,NASDAQ Brazil Large Cap GBP NTR,NIM
^NQNA8000LMEURN,NASDAQ N America Financials Lg ,NIM
^CTLXPI1Y,UBS Bloomberg CMCI Components Z,WCB
^NQUSB8677LMN,NQ US  Hotel & Lodging REITs Lg,NIM
WIFRA6000.FGI,FTSE FRA-NONCYCLICA,FGI
^EVIEG,Euronext Vigeo Emerging 70 GR I,NYS
WIMAL5750.L,FTSE MALAY T&L,FSI
^NQMEA5300LMEURN,NASDAQ MEA Retail Large Mid Cap,NIM
^NQUSS3724AUDN,NQ US Sm Cap Nondrble Hhld Prod,NIM
WIBRA8000.FGI,FTSE BRA-FINANCIALS,FGI
SXTRUJHP.Z,STXTR75% EUR P,ZRH
R1LB.FGI,RUSSELL 1000 LB EW ,FGI
^NQTW2000TWDN,NASDAQ Taiwan Inds TWD NTR Inde,NIM
^NQUSB3724LM,NQ US  Nondrble Hhld Products L,NIM
CACLR.NX,CAC LOW RISK INDEX,ENX
^NQGIHEIGBPT,Nasdaq Global High Equity Incom,NIM
^NQBE1000JPYN,NASDAQ Belgium Basic Matls JPY ,NIM
^NQUSS2357JPYT,NQ US Sm Cap Heavy Constr JPY T,NIM
28425269.SG,MVJUNGOLDMINIOPVEUR,STU
DL30.DE,LEVDAX X6 EUR,GER
^RUFTHTRE,Russell Fundamental Thailand To,WCB
^SP500-5010TR,S&P 500 Telecommunication Servi,SNP
^NQDK4000LMDKK,NASDAQ Denmark Health Care Lg M,NIM
^NQDM0001LMGBP,NASDAQ Developed Oil & Gas Lg M,NIM
^NQEMMEA3500AUD,NASDAQ EM MEA Food & Beverage A,NIM
^JQL,Settle - New Zealand WCO,NIM
^NQUSB0537LMCADT,NQ US  Integrated Oil & Gas Lg ,NIM
^NQCIZNER,NASDAQ Commodity Zinc Index ER,NIM
WDQI.DE,VSTOXX 330D,GER
^NQEMASIA6000T,NASDAQ EM Asia Telecom TR Index,NIM
^NQDM8000JPY,NASDAQ Developed Financials JPY,NIM
ST37Y.SW,SBI AAA-BBB 3-7 Y,EBS
SXXHUG.Z,STX600 HDG USD GR,ZRH
^NQUSB8538LMJPYN,NQ US  ReIns Large Mid Cap JPY ,NIM
^NQUSB5300LMGBP,NQ US  Retail Large Mid Cap GBP,NIM
31551938.SG,MORVUSHIDIVSTSTR,STU
^NQUSS4573CADT,NQ US Sm Cap Biotech CAD TR Ind,NIM
^SET,S&P 500 INDEX OPEN FLEX SETTLEM,CBO
^CMIEER3Y,UBS Bloomberg CMCI Industrial M,WCB
^NQDMXUSXKRLCAUD,Nasdaq DM Ex US Ex Korea Large ,NIM
^NQDMASPA4000LMN,NASDAQ DM ASPA Health Care Larg,NIM
^NQNZLMGBP,NASDAQ New Zealand Large Mid Ca,NIM
11543477.SG,MVIS PHILIPPINES TR,STU
^NQEMEU0001GBP,NASDAQ EM Europe Oil & Gas GBP ,NIM
31560275.SG,WISTRDYSHUSEQEURTR,STU
^NQUSM8000JPYN,NQ US Md Cap Financials JPY NTR,NIM
^NQUSM3722T,NQ US Md Cap Durable Hhld Produ,NIM
^SPGSBRP,S&P GSCI Brent Crude Index Exce,SNP
^NQKR9000LMAUDN,NASDAQ Korea Tech Large Mid Cap,NIM
31551981.SG,ETFSPHYSIPALSHAIOPV,STU
INETD.PA,EASY ETF SX5E B VLI,PAR
NMX9000.L,FTSE350 TECHNOLOGY,FSI
WIPOL0001.L,FTSE POLAND,FSI
^NQEURO5300LMJPY,NASDAQ Eurozone Retail Large Mi,NIM
^NQDMASPA0001GBPT,NASDAQ DM ASPA Oil & Gas GBP TR,NIM
^TV.ITLMS,Volume in 000's,MIL
^NQEURO8600GBPT,NASDAQ Eurozone Real Estate GBP,NIM
^NQNA5300LM,NASDAQ N America Retail Large M,NIM
^NQMX8000N,NASDAQ Mexico Financials NTR In,NIM
S71DY.SW,SBI CORPORATE DOM Y,EBS
^NQG3500LMAUDT,NASDAQ Global Food & Beverage L,NIM
FRMED.PA,CAC MEDIA,PAR
DXJZEIV.FGI,WISDOMTJEUJPYAINEUR,FGI
^TYLDVW,Tortoise Real Yield EOD VWAP In,NYS
^HSCE,HANG SENG CHINA ENTERPRISES IND,HKG
XBPHH.Z,STXEXERTMLG USD P,ZRH
^NQEMEA6000LMCADN,NASDAQ EMEA Telecom Large Mid C,NIM
INBGX.NX,ISHS EUR.GOV. 3-5,ENX
WIJPN7000.L,FTSE JPN-UTILITIES,FSI
^NQDMASIA4000GBP,NASDAQ DM Asia Health Care GBP ,NIM
WIBEL6570.FGI,FTSE BEL - MOBTELCO,FGI
^NQKRSCT,NASDAQ Korea Small Cap TR Index,NIM
SDNP.SW,SBI DNG AAA-BBB P,EBS
^TV.ITSTAR,Volume in 000's,MIL
^NQDMXKRMCJPYT,Nasdaq DM Ex Korea Mid Cap JPY ,NIM
^RUTBMS,Russell 2000 - RGS Sub - Buildi,WCB
^NQMEA1700AUDN,NASDAQ MEA Basic Resources AUD ,NIM
ENVON.AS,EN VIGEO EUR 120 NR,AMS
^NQKR3000LMJPYT,NASDAQ Korea Cnsmr Goods Lg Md ,NIM
^NQUSS8771T,NQ US Sm Cap Asset Managers TR ,NIM
^NQJP8500,NASDAQ Japan Ins Index,NIM
^SP600-35102030,S&P 600 Managed Health Care (Su,SNP
^NQEMMEA5300JPYT,NASDAQ EM MEA Retail JPY TR Ind,NIM
^NQDMXKRAUDT,Nasdaq DM Ex Korea AUD TR,NIM
^NQASPA0001LMCAD,NASDAQ ASPA Oil & Gas Large Mid,NIM
^NQDMEUMCEUR,NASDAQ DM Europe Mid Cap EUR In,NIM
X2HW.DE,SHORTMDAX (TR) EUR,GER
^NQEMEA5500LMT,NASDAQ EMEA Media Large Mid Cap,NIM
WIMAL2000.FGI,FTSE MALAY I,FGI
^NQUSB5751EURT,NQ US Bnchmk Airlines EUR TR In,NIM
4877687.MU,HAFIX-EUROPA K,MUN
^RGKRT,Russell South Korea Total Retur,WCB
X22N.DE,INAV ISH GHYCBCHJP,GER
^NQNALCT,NASDAQ N America Large Cap TR I,NIM
^DRLVALT,Transparent Value Large Cap Val,SNP
^NQUSB3700LMGBPT,NQ US  Psnl & Hhld Goods Lg Md ,NIM
WIJPN8770.L,FTSE JPN - FIN SERV,FSI
SXLV1U.Z,ESTX LV100 USD NR,ZRH
^NQCA4000CAD,NASDAQ Canada Health Care CAD I,NIM
SXPEDQ.Z,ESTXBAR DVP Q,ZRH
^NQUSB5553LMJPY,NQ US  Broadcasting & Ent Lg Md,NIM
V2C2.DE,VSTOXX MAERZ 02,GER
SXTRUY1P.Z,STXTRU100% EUR P,ZRH
^NQCL5000AUD,NASDAQ Chile Cnsmr Svcs AUD Ind,NIM
^NQUSM8300JPY,NQ US Md Cap Banks JPY Index,NIM
^BIOXPD,World Bioenergy Index (USD),SNP
^NQDMEUSCEUR,NASDAQ DM Europe Small Cap EUR ,NIM
^NQEMEU8000N,NASDAQ EM Europe Financials NTR,NIM
^NQUSL3700GBP,NQ US Lg Cap Psnl & Hhld Goods ,NIM
RLNK.FGI,RLNK NORWAY TRI,FGI
^RURHRSV,Russell Developed LC High Eff V,WCB
31551918.SG,JPMERPEUEARMOLOOEUR,STU
^NQUSB9576LMGBPN,NQ US  Semiconductors Large Mid,NIM
^YHOH754,,
^DWLACS,,DJI
^REASLUSD,Russell Emerging Asia LC,WCB
^NQBRIC2000LMJPY,NASDAQ BRIC Inds Large Mid Cap ,NIM
WIXUKS4570.L,FTSE XUK-PHARMACEUT,FSI
^RALIEMAP,RAE Low Volatility Emerging Mar,SNP
^NQBRIC7000AUD,NASDAQ BRIC Utilities AUD Index,NIM
ICU2U.PA,AM.E.MSCI USA INAV,PAR
WITWN8350.L,FTSE TWN - BANKS,FSI
^SPGSWTP,S&P GSCI All Wheat Index Excess,SNP
SXTRUY1V.Z,STXTR100% USD NR,ZRH
^NQID2000GBPN,NASDAQ Indonesia Inds GBP NTR I,NIM
XBMDDX.Z,STXNDTMLG DKPR,ZRH
WIGRC3000.L,FTSE GRC - CONSGOOD,FSI
RB95.L,,
^RDXUMGUSD,Russell Developed ex-US Midcap ,WCB
^NQDE3000LM,NASDAQ Germany Cnsmr Goods Larg,NIM
^NQCN5000LMGBPN,NASDAQ China Cnsmr Svcs Lg Md C,NIM
WIPOL8350.L,FTSE POLAND,FSI
^DWIS,,DJI
^NQUSS3700AUD,NQ US Sm Cap Psnl & Hhld Goods ,NIM
31548957.SG,SFNGTOTALSHAREGREUR,STU
ENNEXE.FGI,FTSE E/N EMEUR NR,FGI
^NQUSL8600JPY,NQ US Lg Cap Real Estate JPY In,NIM
^NQKR4000KRW,NASDAQ Korea Health Care KRW In,NIM
^NQCA5000LMAUDT,NASDAQ Canada Cnsmr Svcs Lg Md ,NIM
ENMEW.PA,EN MEDTECH EW,PAR
^SPJXDAJT,S&P/JPX Dividend Aristocrats In,SNP
^OMXC20,OMX Copenhagen 20,CPH
WDH3.DE,HSBC MS EU INAV EUR,GER
WIDEU5330.L,FTSE DEU - FOODDRUG,FSI
1997496.AS,RICIX,AMS
WISGP9000.FGI,FTSE SGP-INFORMATIO,FGI
^SPGSXPP,S&P GSCI Non Precious Index Exc,SNP
Q22.Z,STXEXUKTMRTL USDP,ZRH
^NQUSS3700CADT,NQ US Sm Cap Psnl & Hhld Goods ,NIM
^CMAGTR,UBS Bloomberg CMCI Agriculture ,WCB
^NQSESCSEKN,NASDAQ Sweden Small Cap SEK NTR,NIM
^NQDM1700LMEURT,NASDAQ DM Basic Resources Lg Md,NIM
^NQHKSCGBPT,NASDAQ Hong Kong Small Cap GBP ,NIM
WIGBR2770.FGI,FTSE GBR-TRANSPORT,FGI
^JPMVGR,Ossiam Japan Minimum Variance I,SNP
^NQEU1700LMAUDN,NASDAQ Europe Basic Resources L,NIM
4N52.DE,DAXSEC ALL FIN K,GER
